index,trans_date_trans_time,cc_num,device_os,merchant,amt,trans_num,unix_time,first,last,gender,street,city,zip,job,dob,lat,long,city_pop,state,category,merch_lat,merch_long,merchant_id
30505,2023-01-25 00:00:00,3892918951589889,other,Merchant_55,168.42246678640103,TR217173,1703548800,Emily,Smith,F,Broadway,Chicago,69806.0,Doctor,2002-04-21,41.8781,-87.6298,2716000.0,IL,Groceries,67.32664769991092,-68.9949147777756,55
30506,2023-12-18 00:00:00,9584956582057266,,Merchant_21,223.8801775072075,TR443356,1683244800,Joe,Wilson,M,Broadway,Chicago,31270.0,Doctor,1976-01-28,41.8781,-87.6298,2716000.0,IL,Electronics,49.82334289064852,-120.47389253984414,21
30507,2023-02-01 00:00:00,8468378942633195,,Merchant_40,192.93202989682084,TR514822,1674604800,Nancy,Smith,F,Broadway,Phoenix,59174.0,Clerk,1991-09-10,33.4484,-112.074,1680992.0,AZ,Travel,-7.500568465189048,-151.9870289880573,40
30508,2023-05-06 00:00:00,9879660330733643,other,Merchant_75,82.43345714232494,TR687473,1688947200,Jane,Williams,F,Maple St,Chicago,39743.0,Engineer,2002-08-23,41.8781,-87.6298,2716000.0,IL,Travel,-18.52319564172629,91.57648078995732,75
30509,2023-12-05 00:00:00,8599710168732365,macOS,Merchant_70,159.90795910444407,TR145918,1694476800,Jane,Brown,M,Elm St,Houston,68505.0,Doctor,1966-09-07,29.7604,-95.3698,2328000.0,TX,Electronics,31.73006966153801,-67.77740733493759,70
30510,2023-07-13 00:00:00,8035686794908331,,Merchant_20,36.92109761546662,TR539786,1678838400,Emily,Williams,F,1st Ave,Phoenix,84638.0,Nurse,1972-10-14,33.4484,-112.074,1680992.0,AZ,Groceries,-79.37573671650925,172.18212748118322,20
30511,2023-08-14 00:00:00,7831287143031995,X11,Merchant_12,92.93998380011207,TR926938,1698710400,Jane,Clark,F,Main St,Phoenix,49682.0,Clerk,1966-04-17,33.4484,-112.074,1680992.0,AZ,Electronics,87.97582122185094,73.47387297180416,12
30512,2023-01-31 00:00:00,1524881038986874,,Merchant_2,35.88970216314247,TR803479,1687478400,TestFirst49,TestLast49,M,743 Test St,Test City,28446.0,Clerk,1960-08-10,,,,,Groceries,-41.65488574514497,90.05157388576708,2
30513,2023-02-06 00:00:00,9872306838349206,Windows,Merchant_38,8.187546078128268,TR714201,1689811200,Alice,Williams,M,Maple St,Los Angeles,57283.0,Teacher,1969-06-10,34.0522,-118.2437,3979576.0,CA,Entertainment,31.11288565462185,119.4625024232438,38
30514,2023-09-13 00:00:00,4736860822102517,other,Merchant_70,239.42885631210825,TR114009,1693180800,Emily,Brown,M,Broadway,Phoenix,41415.0,Teacher,1973-07-29,33.4484,-112.074,1680992.0,AZ,Electronics,31.73006966153801,-67.77740733493759,70
30515,2023-08-28 00:00:00,8498903128705351,X11,Merchant_59,61.51661360330976,TR581054,1681689600,Joe,Johnson,M,Elm St,Los Angeles,49970.0,Engineer,1968-05-02,34.0522,-118.2437,3979576.0,CA,Travel,-80.45996545485183,-81.74311296435529,59
30516,2023-10-06 00:00:00,7466488688331597,X11,Merchant_38,114.49833872728357,TR172899,1696982400,Alice,Wilson,F,2nd Ave,Phoenix,35229.0,Doctor,1961-09-24,33.4484,-112.074,1680992.0,AZ,Entertainment,31.11288565462185,119.4625024232438,38
30517,2023-02-28 00:00:00,4471669536183065,,Merchant_26,61.82588984145488,TR260045,1686441600,Bob,Williams,M,2nd Ave,Phoenix,16319.0,Engineer,1978-10-23,33.4484,-112.074,1680992.0,AZ,Travel,-51.69967850714601,-53.92826491691018,26
30518,2023-08-23 00:00:00,4391929952632524,,Merchant_39,277.68231746481734,TR315745,1682899200,Jane,Smith,F,Main St,Phoenix,82715.0,Artist,1964-05-17,33.4484,-112.074,1680992.0,AZ,Apparel,-42.51539623323934,160.57881794239506,39
30519,2023-04-30 00:00:00,1804627693178317,X11,Merchant_80,36.41967393471874,TR792077,1702252800,Nancy,Jones,F,2nd Ave,Chicago,58325.0,Doctor,1967-09-07,41.8781,-87.6298,2716000.0,IL,Groceries,-78.3474631198586,-41.900737814640735,80
30520,2023-08-09 00:00:00,2445470877841368,macOS,Merchant_89,165.85935800654292,TR690923,1676419200,Nancy,Clark,M,1st Ave,New York,46134.0,Nurse,1995-06-20,40.7128,-74.006,8419600.0,NY,Groceries,56.70517035971261,106.3284407704616,89
30521,2023-12-26 00:00:00,4926343777515265,other,Merchant_57,416.9308042823297,TR257210,1689379200,Jane,Johnson,F,1st Ave,Los Angeles,68326.0,Nurse,2002-09-27,34.0522,-118.2437,3979576.0,CA,Entertainment,88.09979154289479,-68.06583980919721,57
30522,2023-09-21 00:00:00,5506412232613461,,Merchant_18,47.2364011281981,TR951176,1685577600,Nancy,Jones,M,1st Ave,Los Angeles,49007.0,Nurse,1970-01-11,34.0522,-118.2437,3979576.0,CA,Electronics,-16.72838041637803,146.74382358294196,18
30523,2023-11-02 00:00:00,1850825919141189,other,Merchant_57,440.4516171293397,TR795830,1694131200,John,Brown,F,Broadway,Chicago,17111.0,Lawyer,2006-06-23,41.8781,-87.6298,2716000.0,IL,Entertainment,88.09979154289479,-68.06583980919721,57
30524,2023-06-18 00:00:00,9983622937436029,Windows,Merchant_36,311.29731481121814,TR253096,1677974400,Jane,Johnson,F,2nd Ave,Phoenix,71277.0,Teacher,1970-03-13,33.4484,-112.074,1680992.0,AZ,Electronics,88.31166896584762,-91.21238063158488,36
30525,2023-07-25 00:00:00,7780269161855201,,Merchant_88,246.0775740730589,TR508150,1689292800,Nancy,Jones,F,Elm St,Houston,19382.0,Teacher,1964-11-15,29.7604,-95.3698,2328000.0,TX,Apparel,-17.917907867471598,15.543522879757631,88
30526,2023-09-11 00:00:00,1012679245696600,,Merchant_97,181.19345633450573,TR621896,1676246400,Joe,Wilson,M,2nd Ave,Chicago,74731.0,Nurse,2003-05-16,41.8781,-87.6298,2716000.0,IL,Entertainment,-7.911874954864373,-137.25111128226763,97
30527,2023-07-07 00:00:00,1135476141630558,macOS,Merchant_24,418.8170486060043,TR521709,1678233600,TestFirst88,TestLast88,M,299 Test St,Test City,54636.0,Clerk,1970-09-18,,,,,Entertainment,-68.19871354671864,-107.53671150242468,24
30528,2023-01-27 00:00:00,8440232517975683,Windows,Merchant_54,246.482403534948,TR993137,1685404800,Jane,Smith,F,2nd Ave,Los Angeles,47929.0,Nurse,1995-09-16,34.0522,-118.2437,3979576.0,CA,Groceries,0.0671885875949556,15.165293076852493,54
30529,2023-09-23 00:00:00,9173332724794494,X11,Merchant_10,141.32012621200874,TR568935,1686787200,Joe,Brown,M,Maple St,New York,42539.0,Lawyer,1990-12-18,40.7128,-74.006,8419600.0,NY,Groceries,7.226804365987036,-163.67033330540664,10
30530,2023-09-22 00:00:00,8643890375876576,,Merchant_22,373.42662523331103,TR816296,1683072000,John,Smith,F,1st Ave,Chicago,40369.0,Artist,1988-12-15,41.8781,-87.6298,2716000.0,IL,Travel,47.18266849731842,-159.7418881952124,22
30531,2023-09-19 00:00:00,1082317874685593,X11,Merchant_67,375.7567270181274,TR838418,1680134400,Emily,Johnson,M,Main St,New York,96246.0,Nurse,1959-09-07,40.7128,-74.006,8419600.0,NY,Travel,40.95461517742624,-91.11621941232542,67
30532,2023-02-22 00:00:00,6809116519249329,,Merchant_97,445.59297709341246,TR303991,1674259200,Alice,Williams,M,Broadway,Houston,14509.0,Doctor,1955-08-19,29.7604,-95.3698,2328000.0,TX,Entertainment,-7.911874954864373,-137.25111128226763,97
30533,2023-09-04 00:00:00,8186428431838732,X11,Merchant_66,464.9212230555564,TR317413,1681689600,Joe,Clark,F,1st Ave,Chicago,93409.0,Clerk,1957-08-18,41.8781,-87.6298,2716000.0,IL,Electronics,-38.54077892309248,-38.77621866796056,66
30534,2023-11-07 00:00:00,5662507878402204,,Merchant_75,111.45875596198542,TR366286,1682121600,Nancy,Clark,M,Main St,Los Angeles,99325.0,Lawyer,1965-06-13,34.0522,-118.2437,3979576.0,CA,Travel,-18.52319564172629,91.57648078995732,75
30535,2023-01-22 00:00:00,8592500324958892,,Merchant_47,26.92347565003874,TR501260,1699401600,John,Smith,F,Broadway,Chicago,26896.0,Engineer,1973-06-03,41.8781,-87.6298,2716000.0,IL,Apparel,23.79208222892042,-86.58836673314276,47
30536,2023-02-14 00:00:00,9677820889829059,macOS,Merchant_62,394.1852642514858,TR249503,1682640000,TestFirst59,TestLast59,M,32 Test St,Test City,54954.0,Engineer,1988-10-02,,,,,Electronics,-42.8461377597528,41.78491327039501,62
30537,2023-12-02 00:00:00,4214916169125234,macOS,Merchant_39,389.97015471723927,TR397635,1687996800,Joe,Davis,M,1st Ave,Los Angeles,15238.0,Engineer,1963-07-03,34.0522,-118.2437,3979576.0,CA,Apparel,-42.51539623323934,160.57881794239506,39
30538,2023-08-08 00:00:00,7434166958884383,,Merchant_79,126.96763973835225,TR252497,1690243200,Emily,Wilson,M,Elm St,New York,68133.0,Lawyer,1992-12-19,40.7128,-74.006,8419600.0,NY,Apparel,75.41967884170802,151.0070264380201,79
30539,2023-04-30 00:00:00,3265698529432098,,Merchant_94,357.1737911685263,TR543115,1696204800,Bob,Smith,M,Maple St,Los Angeles,79788.0,Teacher,1983-09-10,34.0522,-118.2437,3979576.0,CA,Travel,12.74164799239712,-105.54710492320932,94
30540,2023-08-26 00:00:00,5181647048417507,,Merchant_34,381.6099705596339,TR237479,1699056000,Nancy,Johnson,F,2nd Ave,Los Angeles,33216.0,Doctor,2001-03-03,34.0522,-118.2437,3979576.0,CA,Groceries,85.47129646827946,2.8799638542606374,34
30541,2023-01-20 00:00:00,3371722224385516,other,Merchant_69,117.4204674003186,TR910224,1697414400,Mike,Brown,F,Maple St,Phoenix,36760.0,Nurse,1993-12-07,33.4484,-112.074,1680992.0,AZ,Groceries,46.32847847450455,-55.8779682013664,69
30542,2023-05-01 00:00:00,1630543096299767,,Merchant_83,165.96330659024864,TR150578,1682726400,Bob,Davis,F,Maple St,Houston,24101.0,Nurse,1985-07-14,29.7604,-95.3698,2328000.0,TX,Apparel,-53.46181981157716,153.25429593970995,83
30543,2023-11-04 00:00:00,3415130242689457,macOS,Merchant_96,384.05851060239047,TR255073,1686700800,Jane,Brown,F,Elm St,Phoenix,44550.0,Teacher,1996-08-12,33.4484,-112.074,1680992.0,AZ,Entertainment,89.06913218571336,-115.5370875639332,96
30544,2023-12-25 00:00:00,4042425858331213,,Merchant_35,29.60848105846628,TR907810,1700956800,Bob,Davis,M,1st Ave,Phoenix,83445.0,Lawyer,1958-12-30,33.4484,-112.074,1680992.0,AZ,Electronics,68.77535645120233,-129.91125924167875,35
30545,2023-08-23 00:00:00,6097252194938398,,Merchant_64,409.2052185771948,TR129080,1679616000,John,Brown,M,Elm St,Los Angeles,78195.0,Doctor,1992-07-11,34.0522,-118.2437,3979576.0,CA,Entertainment,51.54434389615688,35.550431764943085,64
30546,2023-09-24 00:00:00,3662463286362375,,Merchant_87,142.4763366689874,TR930488,1695168000,Jane,Clark,F,1st Ave,Phoenix,55545.0,Doctor,1965-06-04,33.4484,-112.074,1680992.0,AZ,Apparel,-2.166985418914223,-9.414748982871458,87
30547,2023-08-07 00:00:00,9242400179488463,,Merchant_10,87.57587879299315,TR727529,1700611200,Mike,Williams,M,Elm St,Los Angeles,82630.0,Clerk,1993-07-31,34.0522,-118.2437,3979576.0,CA,Groceries,7.226804365987036,-163.67033330540664,10
30548,2023-12-09 00:00:00,7287636728008674,macOS,Merchant_74,143.91230085972143,TR451924,1701302400,Alice,Smith,F,1st Ave,New York,10136.0,Nurse,2002-05-22,40.7128,-74.006,8419600.0,NY,Groceries,14.654384299918362,23.38131330324268,74
30549,2023-12-07 00:00:00,4471669536183065,,Merchant_82,465.0924205619031,TR708671,1680048000,Bob,Williams,M,2nd Ave,Phoenix,16319.0,Engineer,1978-10-23,33.4484,-112.074,1680992.0,AZ,Travel,62.64173498728283,-161.97879776419842,82
30550,2023-08-15 00:00:00,9396434859431114,macOS,Merchant_64,58.47851394648411,TR978277,1696982400,Jane,Johnson,M,Maple St,Houston,64900.0,Nurse,1992-04-08,29.7604,-95.3698,2328000.0,TX,Entertainment,51.54434389615688,35.550431764943085,64
30551,2023-09-05 00:00:00,5855478399045009,,Merchant_30,81.79975751756696,TR875764,1690934400,John,Smith,M,Main St,Houston,24465.0,Artist,1978-08-02,29.7604,-95.3698,2328000.0,TX,Travel,58.68090179673305,-140.56922218542377,30
30552,2023-06-26 00:00:00,1533688383106014,,Merchant_85,55.85592427999144,TR158086,1672790400,Nancy,Williams,F,Maple St,New York,59173.0,Doctor,1981-03-31,40.7128,-74.006,8419600.0,NY,,,76.43321219151005,85
30553,2023-02-25 00:00:00,1421540782896870,other,Merchant_21,460.5313021727264,TR587084,1679702400,Alice,Davis,M,Broadway,Los Angeles,55862.0,Engineer,1965-04-20,34.0522,-118.2437,3979576.0,CA,Electronics,49.82334289064852,-120.47389253984414,21
30554,2023-11-19 00:00:00,3279153875882913,,Merchant_41,452.1324647136326,TR545144,1681257600,Mike,Williams,M,Elm St,Houston,46483.0,Teacher,1986-11-27,29.7604,-95.3698,2328000.0,TX,Apparel,-86.22921534229609,-117.72684367017422,41
30555,2023-07-30 00:00:00,4051150252508792,,Merchant_66,31.2168895808188,TR341955,1686182400,John,Wilson,M,Maple St,Los Angeles,19001.0,Clerk,1993-07-02,34.0522,-118.2437,3979576.0,CA,Electronics,-38.54077892309248,-38.77621866796056,66
30556,2023-06-30 00:00:00,5841410614599015,Windows,Merchant_98,386.4426572239764,TR136796,1692662400,Nancy,Davis,M,Main St,New York,84290.0,Doctor,1963-11-27,40.7128,-74.006,8419600.0,NY,Groceries,29.7596419234222,-16.648430317074684,98
30557,2023-12-06 00:00:00,9953425339818617,macOS,Merchant_56,59.27998603365002,TR374277,1695340800,Emily,Brown,M,1st Ave,Los Angeles,80009.0,Engineer,1982-12-17,34.0522,-118.2437,3979576.0,CA,Apparel,71.4501997671077,-17.56124419385975,56
30558,2023-12-07 00:00:00,1370655398616679,,Merchant_64,299.9597365758752,TR699190,1690502400,Emily,Clark,M,Elm St,Houston,89502.0,Nurse,1969-03-16,29.7604,-95.3698,2328000.0,TX,Entertainment,51.54434389615688,35.550431764943085,64
30559,2023-10-18 00:00:00,3649995311544515,X11,Merchant_30,229.54734201618965,TR257039,1702166400,Mike,Williams,F,Main St,Los Angeles,26258.0,Doctor,2002-07-27,34.0522,-118.2437,3979576.0,CA,Travel,58.68090179673305,-140.56922218542377,30
30560,2023-05-28 00:00:00,9654872472567215,,Merchant_58,126.77903175290844,TR861234,1698883200,John,Brown,F,Elm St,Houston,54899.0,Doctor,1986-12-04,29.7604,-95.3698,2328000.0,TX,Electronics,-82.6737493094161,18.37997667711972,58
30561,2023-02-09 00:00:00,7966357354272468,,Merchant_53,42.36842388549163,TR757232,1680220800,Mike,Smith,M,1st Ave,Phoenix,38895.0,Lawyer,1964-05-25,33.4484,-112.074,1680992.0,AZ,Apparel,83.30170819524614,145.56673008825447,53
30562,2023-12-13 00:00:00,5447267846699249,macOS,Merchant_81,245.4420653402109,TR621582,1701475200,Joe,Clark,F,2nd Ave,Los Angeles,92602.0,Clerk,1991-02-07,34.0522,-118.2437,3979576.0,CA,,,-20.26169594424536,81
30563,2023-04-05 00:00:00,2552592831193093,,Merchant_63,333.1032919206462,TR503725,1676764800,Emily,Davis,M,Main St,Chicago,45097.0,Engineer,1961-09-26,41.8781,-87.6298,2716000.0,IL,Travel,-0.7875016140319246,-174.90023314845143,63
30564,2023-10-17 00:00:00,1076831322882711,,Merchant_92,110.05893083793232,TR487418,1684627200,Mike,Brown,M,2nd Ave,Houston,68319.0,Teacher,1964-08-20,29.7604,-95.3698,2328000.0,TX,Groceries,-63.53947625728404,-101.9930264718414,92
30565,2023-12-05 00:00:00,5855478399045009,Windows,Merchant_99,182.735083174653,TR950148,1703030400,John,Smith,M,Main St,Houston,24465.0,Artist,1978-08-02,29.7604,-95.3698,2328000.0,TX,Apparel,0.5115067976039995,-134.1933430640006,99
30566,2023-01-09 00:00:00,1041696963209868,,Merchant_48,22.2414881882591,TR771599,1694217600,Nancy,Brown,F,2nd Ave,Chicago,65645.0,Nurse,1995-02-05,41.8781,-87.6298,2716000.0,IL,Apparel,-34.824300756255504,9.043276780820436,48
30567,2023-03-15 00:00:00,5892198269284935,,Merchant_36,313.37058933155845,TR800006,1695686400,Alice,Smith,M,Main St,Los Angeles,67813.0,Teacher,1956-04-13,34.0522,-118.2437,3979576.0,CA,Electronics,88.31166896584762,-91.21238063158488,36
30568,2023-04-14 00:00:00,8575486312432990,,Merchant_44,337.8453812202678,TR369901,1703635200,Joe,Clark,F,Elm St,New York,60387.0,Nurse,1981-07-11,40.7128,-74.006,8419600.0,NY,Groceries,-69.8131281842011,122.13802854822,44
30569,2023-07-05 00:00:00,3371722224385516,X11,Merchant_86,205.25803379970245,TR336719,1682035200,Mike,Brown,F,Maple St,Phoenix,36760.0,Nurse,1993-12-07,33.4484,-112.074,1680992.0,AZ,Groceries,-61.26016902797638,-23.03810829457197,86
30570,2023-12-17 00:00:00,9355856681663424,,Merchant_20,131.65517787954676,TR176888,1683504000,John,Brown,M,2nd Ave,Chicago,55825.0,Nurse,1956-07-04,41.8781,-87.6298,2716000.0,IL,Groceries,-79.37573671650925,172.18212748118322,20
30571,2023-02-25 00:00:00,3279153875882913,X11,Merchant_5,354.95583302877685,TR209984,1703635200,Mike,Williams,M,Elm St,Houston,46483.0,Teacher,1986-11-27,29.7604,-95.3698,2328000.0,TX,Apparel,57.51766546394995,-155.8947055801055,5
30572,2023-02-23 00:00:00,3438987587267336,Windows,Merchant_31,483.437627447217,TR691662,1687910400,Joe,Jones,F,Maple St,Chicago,62813.0,Engineer,1965-12-04,41.8781,-87.6298,2716000.0,IL,Apparel,88.04233454966248,-152.8800755184934,31
30573,2023-02-19 00:00:00,3274359312017718,,Merchant_21,413.98809259239,TR900180,1694476800,Mike,Smith,M,2nd Ave,Los Angeles,76715.0,Lawyer,1959-08-18,34.0522,-118.2437,3979576.0,CA,Electronics,49.82334289064852,-120.47389253984414,21
30574,2023-06-01 00:00:00,5293563526459488,,Merchant_72,185.5167798018145,TR809927,1691366400,Mike,Johnson,M,1st Ave,Chicago,31344.0,Teacher,1974-05-29,41.8781,-87.6298,2716000.0,IL,Travel,-46.10552894239083,-79.92365101068057,72
30575,2023-08-07 00:00:00,5383688248704790,,Merchant_16,171.39622984675094,TR279001,1688169600,Jane,Smith,M,Maple St,Los Angeles,57711.0,Engineer,1968-04-22,34.0522,-118.2437,3979576.0,CA,Entertainment,-34.73183185490737,162.228092285356,16
30576,2023-05-24 00:00:00,1231978459576854,Windows,Merchant_32,179.55720379402172,TR296316,1702684800,John,Davis,M,Maple St,Chicago,68038.0,Doctor,2004-03-23,41.8781,-87.6298,2716000.0,IL,Entertainment,-72.72178154395166,-42.05503760068177,32
30577,2023-06-20 00:00:00,6188146819318384,X11,Merchant_17,275.6516594662009,TR398257,1674172800,Alice,Wilson,F,Maple St,New York,23643.0,Lawyer,1961-09-19,40.7128,-74.006,8419600.0,NY,Entertainment,86.43020454790332,108.18764316924928,17
30578,2023-04-26 00:00:00,7062417133234802,other,Merchant_35,431.7129760986122,TR324417,1693267200,John,Brown,M,1st Ave,New York,56194.0,Doctor,2004-04-02,40.7128,-74.006,8419600.0,NY,Electronics,68.77535645120233,-129.91125924167875,35
30579,2023-10-24 00:00:00,6472192372338136,,Merchant_81,145.4595646114771,TR315151,1680134400,Nancy,Johnson,M,Broadway,Houston,93663.0,Nurse,1970-04-25,29.7604,-95.3698,2328000.0,TX,,,-20.26169594424536,81
30580,2023-04-08 00:00:00,6002174571979851,macOS,Merchant_78,414.0536899752377,TR648330,1694217600,Emily,Smith,M,Maple St,New York,47216.0,Teacher,1982-12-24,40.7128,-74.006,8419600.0,NY,Electronics,-26.58433665786434,132.9141057936119,78
30581,2023-05-03 00:00:00,4945646064461628,other,Merchant_9,403.3362146885016,TR867385,1703721600,Bob,Brown,F,1st Ave,Los Angeles,15194.0,Lawyer,2006-04-04,34.0522,-118.2437,3979576.0,CA,Groceries,1.3488588263006562,-108.5544689477847,9
30582,2023-08-19 00:00:00,8814696635815205,X11,Merchant_19,316.84289613250724,TR771802,1685059200,Bob,Brown,F,2nd Ave,New York,51305.0,Teacher,1959-12-13,40.7128,-74.006,8419600.0,NY,Electronics,74.14741804705375,-67.80265419735579,19
30583,2023-07-27 00:00:00,9983622937436029,,Merchant_42,110.67267596787072,TR205103,1673049600,Jane,Johnson,F,2nd Ave,Phoenix,71277.0,Teacher,1970-03-13,33.4484,-112.074,1680992.0,AZ,Electronics,39.54974326675128,-118.41519489151136,42
30584,2023-01-17 00:00:00,5283666535001058,macOS,Merchant_58,439.4918829846784,TR658413,1683590400,Emily,Clark,F,Main St,Chicago,87415.0,Teacher,1965-03-22,41.8781,-87.6298,2716000.0,IL,Electronics,-82.6737493094161,18.37997667711972,58
30585,2023-03-20 00:00:00,8987460567181950,X11,Merchant_99,354.3941241309598,TR253680,1701820800,John,Wilson,F,2nd Ave,New York,23886.0,Lawyer,1973-03-31,40.7128,-74.006,8419600.0,NY,Apparel,0.5115067976039995,-134.1933430640006,99
30586,2023-09-08 00:00:00,7974810632721799,macOS,Merchant_84,216.2866696558914,TR670463,1696896000,Mike,Jones,M,2nd Ave,Houston,53100.0,Doctor,1978-01-09,29.7604,-95.3698,2328000.0,TX,Entertainment,36.97594182103788,31.37227545761604,84
30587,2023-11-24 00:00:00,7567325424021788,other,Merchant_93,71.20486944572662,TR146399,1674777600,Alice,Davis,F,Elm St,Houston,72628.0,Nurse,1998-07-24,29.7604,-95.3698,2328000.0,TX,Apparel,33.52105454215821,-105.89801217179304,93
30588,2023-11-17 00:00:00,2045994773695268,other,Merchant_96,341.71486114917616,TR615747,1688860800,Jane,Johnson,M,Main St,Chicago,98888.0,Lawyer,1961-08-12,41.8781,-87.6298,2716000.0,IL,Entertainment,89.06913218571336,-115.5370875639332,96
30589,2023-07-24 00:00:00,7088351973015504,,Merchant_68,477.7277540236044,TR820685,1691452800,Emily,Davis,F,Main St,Los Angeles,83697.0,Nurse,1978-08-12,34.0522,-118.2437,3979576.0,CA,Entertainment,-88.61654302286703,122.1304779018726,68
30590,2023-07-24 00:00:00,2569524349378487,,Merchant_75,384.1719903866191,TR676381,1686528000,Mike,Jones,M,2nd Ave,Los Angeles,72138.0,Artist,1965-12-25,34.0522,-118.2437,3979576.0,CA,Travel,-18.52319564172629,91.57648078995732,75
30591,2023-07-28 00:00:00,3276644916419412,Windows,Merchant_85,187.18719416034543,TR385521,1679616000,John,Wilson,M,Main St,Chicago,75732.0,Clerk,1982-02-13,41.8781,-87.6298,2716000.0,IL,,,76.43321219151005,85
